,event_id,user_id,event_type,event_time,level_completed,event_day,event_month,event_year
1459,1460,972,achievement_unlocked,2024-03-08,6,8,3,2024
1460,1461,138,achievement_unlocked,2024-03-09,38,9,3,2024
1461,1462,682,achievement_unlocked,2024-02-17,43,17,2,2024
1462,1463,807,level_completed,2024-08-31,35,31,8,2024
1463,1464,842,item_used,2024-09-20,10,20,9,2024
1464,1465,820,level_completed,2024-01-10,48,10,1,2024
1465,1466,833,level_completed,2024-09-09,19,9,9,2024
1466,1467,190,item_used,2024-07-12,17,12,7,2024
1467,1468,951,achievement_unlocked,2024-07-13,36,13,7,2024
1468,1469,692,level_completed,2024-09-15,21,15,9,2024
1469,1470,849,item_used,2024-06-13,4,13,6,2024
1470,1471,827,achievement_unlocked,2024-06-26,7,26,6,2024
1471,1472,137,item_used,2024-03-18,16,18,3,2024
1472,1473,967,item_used,2024-04-22,38,22,4,2024
1473,1474,484,item_used,2024-04-02,42,2,4,2024
1474,1475,268,achievement_unlocked,2024-03-15,14,15,3,2024
1475,1476,755,item_used,2024-05-06,22,6,5,2024
1476,1477,100,achievement_unlocked,2024-01-15,18,15,1,2024
1477,1478,961,item_used,2024-05-07,4,7,5,2024
1478,1479,222,level_completed,2024-07-16,28,16,7,2024
1479,1480,486,item_used,2024-01-14,19,14,1,2024
1480,1481,322,achievement_unlocked,2024-06-30,40,30,6,2024
1481,1482,796,achievement_unlocked,2024-07-11,46,11,7,2024
1482,1483,806,achievement_unlocked,2024-01-15,11,15,1,2024
1483,1484,69,achievement_unlocked,2024-09-12,3,12,9,2024
1484,1485,929,achievement_unlocked,2024-05-03,20,3,5,2024
1485,1486,581,item_used,2024-02-16,40,16,2,2024
1486,1487,500,achievement_unlocked,2024-03-01,21,1,3,2024
1487,1488,529,item_used,2024-04-22,45,22,4,2024
1488,1489,701,achievement_unlocked,2024-02-24,12,24,2,2024
1489,1490,148,achievement_unlocked,2024-07-31,21,31,7,2024
1490,1491,742,achievement_unlocked,2024-08-13,6,13,8,2024
1491,1492,830,item_used,2024-05-26,50,26,5,2024
1492,1493,604,level_completed,2024-08-12,30,12,8,2024
1493,1494,400,item_used,2024-02-17,18,17,2,2024
1494,1495,756,item_used,2024-05-06,33,6,5,2024
1495,1496,965,level_completed,2024-01-06,32,6,1,2024
1496,1497,938,item_used,2024-09-24,32,24,9,2024
1497,1498,151,level_completed,2024-06-06,49,6,6,2024
1498,1499,244,item_used,2024-06-02,17,2,6,2024
1499,1500,792,item_used,2024-02-12,28,12,2,2024
1500,1501,319,level_completed,2024-01-27,45,27,1,2024
1501,1502,250,item_used,2024-05-04,5,4,5,2024
1502,1503,455,level_completed,2024-07-19,38,19,7,2024
1503,1504,207,item_used,2024-05-20,27,20,5,2024
1504,1505,268,achievement_unlocked,2024-07-08,26,8,7,2024
1505,1506,32,item_used,2024-04-28,32,28,4,2024
1506,1507,586,level_completed,2024-01-12,38,12,1,2024
1507,1508,727,item_used,2024-09-23,16,23,9,2024
1508,1509,368,level_completed,2024-08-15,38,15,8,2024
1509,1510,76,achievement_unlocked,2024-01-24,29,24,1,2024
1510,1511,776,level_completed,2024-02-13,10,13,2,2024
1511,1512,768,item_used,2024-03-23,24,23,3,2024
1512,1513,857,achievement_unlocked,2024-02-23,25,23,2,2024
1513,1514,487,item_used,2024-04-26,6,26,4,2024
1514,1515,777,item_used,2024-02-08,14,8,2,2024
1515,1516,117,item_used,2024-06-16,37,16,6,2024
1516,1517,450,level_completed,2024-03-01,3,1,3,2024
1517,1518,769,item_used,2024-08-15,42,15,8,2024
1518,1519,806,item_used,2024-09-20,28,20,9,2024
1519,1520,267,level_completed,2024-06-09,45,9,6,2024
1520,1521,468,level_completed,2024-05-13,28,13,5,2024
1521,1522,195,item_used,2024-03-04,27,4,3,2024
1522,1523,385,achievement_unlocked,2024-03-25,28,25,3,2024
1523,1524,821,item_used,2024-02-21,42,21,2,2024
1524,1525,557,level_completed,2024-09-23,40,23,9,2024
1525,1526,185,item_used,2024-04-08,12,8,4,2024
1526,1527,614,level_completed,2024-08-22,10,22,8,2024
1527,1528,164,level_completed,2024-09-10,1,10,9,2024
1528,1529,906,level_completed,2024-08-18,20,18,8,2024
1529,1530,961,item_used,2024-06-01,43,1,6,2024
1530,1531,664,achievement_unlocked,2024-06-18,8,18,6,2024
1531,1532,942,item_used,2024-04-20,27,20,4,2024
1532,1533,803,item_used,2024-06-03,41,3,6,2024
1533,1534,297,item_used,2024-09-13,38,13,9,2024
1534,1535,527,item_used,2024-08-14,34,14,8,2024
1535,1536,22,level_completed,2024-09-12,19,12,9,2024
1536,1537,236,level_completed,2024-05-10,35,10,5,2024
1537,1538,107,achievement_unlocked,2024-07-02,16,2,7,2024
1538,1539,697,item_used,2024-09-23,29,23,9,2024
1539,1540,832,level_completed,2024-08-25,30,25,8,2024
1540,1541,43,level_completed,2024-03-31,17,31,3,2024
1541,1542,505,item_used,2024-03-27,37,27,3,2024
1542,1543,159,achievement_unlocked,2024-04-04,35,4,4,2024
1543,1544,212,item_used,2024-05-31,45,31,5,2024
1544,1545,45,level_completed,2024-05-22,8,22,5,2024
1545,1546,897,item_used,2024-02-02,12,2,2,2024
1546,1547,814,item_used,2024-05-28,17,28,5,2024
1547,1548,667,item_used,2024-02-05,47,5,2,2024
1548,1549,637,achievement_unlocked,2024-04-27,43,27,4,2024
1549,1550,935,level_completed,2024-03-10,38,10,3,2024
1550,1551,280,level_completed,2024-08-14,18,14,8,2024
1551,1552,54,level_completed,2024-08-09,26,9,8,2024
1552,1553,29,item_used,2024-04-05,20,5,4,2024
1553,1554,692,item_used,2024-01-20,23,20,1,2024
1554,1555,535,achievement_unlocked,2024-04-04,15,4,4,2024
1555,1556,392,level_completed,2024-05-03,14,3,5,2024
1556,1557,437,level_completed,2024-09-12,18,12,9,2024
1557,1558,769,item_used,2024-08-16,21,16,8,2024
1558,1559,247,item_used,2024-05-30,27,30,5,2024
1559,1560,174,level_completed,2024-04-19,17,19,4,2024
1560,1561,698,item_used,2024-02-01,9,1,2,2024
1561,1562,789,level_completed,2024-08-12,38,12,8,2024
1562,1563,173,achievement_unlocked,2024-03-23,12,23,3,2024
1563,1564,777,achievement_unlocked,2024-07-14,49,14,7,2024
1564,1565,119,achievement_unlocked,2024-05-28,8,28,5,2024
1565,1566,568,item_used,2024-07-10,2,10,7,2024
1566,1567,389,level_completed,2024-09-25,32,25,9,2024
1567,1568,392,achievement_unlocked,2024-01-31,3,31,1,2024
1568,1569,467,achievement_unlocked,2024-06-23,23,23,6,2024
1569,1570,830,item_used,2024-06-11,44,11,6,2024
1570,1571,658,achievement_unlocked,2024-01-28,17,28,1,2024
1571,1572,848,achievement_unlocked,2024-01-13,9,13,1,2024
1572,1573,221,level_completed,2024-05-14,21,14,5,2024
1573,1574,372,achievement_unlocked,2024-03-13,39,13,3,2024
1574,1575,929,achievement_unlocked,2024-01-18,30,18,1,2024
1575,1576,275,level_completed,2024-02-03,31,3,2,2024
1576,1577,334,achievement_unlocked,2024-06-20,47,20,6,2024
1577,1578,901,achievement_unlocked,2024-03-18,33,18,3,2024
1578,1579,237,achievement_unlocked,2024-06-13,33,13,6,2024
1579,1580,476,achievement_unlocked,2024-07-05,13,5,7,2024
1580,1581,626,item_used,2024-08-16,42,16,8,2024
1581,1582,932,achievement_unlocked,2024-04-07,46,7,4,2024
1582,1583,633,achievement_unlocked,2024-04-14,37,14,4,2024
1583,1584,358,item_used,2024-02-14,43,14,2,2024
1584,1585,154,achievement_unlocked,2024-09-10,44,10,9,2024
1585,1586,916,level_completed,2024-07-15,21,15,7,2024
1586,1587,704,achievement_unlocked,2024-04-07,11,7,4,2024
1587,1588,586,achievement_unlocked,2024-08-04,11,4,8,2024
1588,1589,731,level_completed,2024-01-19,44,19,1,2024
1589,1590,183,level_completed,2024-09-23,20,23,9,2024
1590,1591,575,item_used,2024-02-16,3,16,2,2024
1591,1592,773,item_used,2024-01-17,14,17,1,2024
1592,1593,954,item_used,2024-01-26,43,26,1,2024
1593,1594,432,achievement_unlocked,2024-08-22,9,22,8,2024
1594,1595,814,level_completed,2024-07-15,12,15,7,2024
1595,1596,805,item_used,2024-09-02,29,2,9,2024
1596,1597,622,level_completed,2024-08-20,37,20,8,2024
1597,1598,100,level_completed,2024-06-03,11,3,6,2024
1598,1599,273,achievement_unlocked,2024-07-22,30,22,7,2024
1599,1600,197,item_used,2024-08-15,41,15,8,2024
1600,1601,748,achievement_unlocked,2024-07-21,27,21,7,2024
1601,1602,353,level_completed,2024-07-25,15,25,7,2024
1602,1603,429,achievement_unlocked,2024-06-06,46,6,6,2024
1603,1604,699,item_used,2024-05-13,22,13,5,2024
1604,1605,201,achievement_unlocked,2024-04-22,5,22,4,2024
1605,1606,502,level_completed,2024-05-06,48,6,5,2024
1606,1607,54,item_used,2024-02-13,16,13,2,2024
1607,1608,69,achievement_unlocked,2024-06-10,50,10,6,2024
1608,1609,521,achievement_unlocked,2024-02-04,7,4,2,2024
1609,1610,624,achievement_unlocked,2024-04-15,18,15,4,2024
1610,1611,387,achievement_unlocked,2024-06-09,24,9,6,2024
1611,1612,354,level_completed,2024-06-12,8,12,6,2024
1612,1613,976,achievement_unlocked,2024-08-10,46,10,8,2024
1613,1614,880,level_completed,2024-08-07,38,7,8,2024
1614,1615,995,level_completed,2024-02-18,15,18,2,2024
1615,1616,376,item_used,2024-09-19,45,19,9,2024
1616,1617,73,achievement_unlocked,2024-08-28,38,28,8,2024
1617,1618,290,item_used,2024-01-30,15,30,1,2024
1618,1619,478,achievement_unlocked,2024-07-02,31,2,7,2024
1619,1620,615,achievement_unlocked,2024-04-02,33,2,4,2024
1620,1621,861,achievement_unlocked,2024-07-26,17,26,7,2024
1621,1622,148,item_used,2024-05-26,46,26,5,2024
1622,1623,128,level_completed,2024-06-02,44,2,6,2024
1623,1624,124,achievement_unlocked,2024-08-07,28,7,8,2024
1624,1625,127,achievement_unlocked,2024-04-22,16,22,4,2024
1625,1626,656,item_used,2024-01-14,44,14,1,2024
1626,1627,339,item_used,2024-06-26,37,26,6,2024
1627,1628,753,achievement_unlocked,2024-02-15,39,15,2,2024
1628,1629,694,item_used,2024-06-06,44,6,6,2024
1629,1630,981,level_completed,2024-02-08,34,8,2,2024
1630,1631,775,level_completed,2024-02-19,23,19,2,2024
1631,1632,987,item_used,2024-08-01,44,1,8,2024
1632,1633,235,level_completed,2024-01-08,16,8,1,2024
1633,1634,217,item_used,2024-05-18,34,18,5,2024
1634,1635,189,achievement_unlocked,2024-09-23,2,23,9,2024
1635,1636,17,achievement_unlocked,2024-03-21,3,21,3,2024
1636,1637,139,achievement_unlocked,2024-07-08,34,8,7,2024
1637,1638,287,level_completed,2024-04-12,4,12,4,2024
1638,1639,143,level_completed,2024-09-28,34,28,9,2024
1639,1640,850,level_completed,2024-09-27,21,27,9,2024
1640,1641,131,level_completed,2024-03-12,1,12,3,2024
1641,1642,569,item_used,2024-04-26,27,26,4,2024
1642,1643,954,item_used,2024-07-04,1,4,7,2024
1643,1644,890,item_used,2024-03-21,8,21,3,2024
1644,1645,345,item_used,2024-04-26,2,26,4,2024
1645,1646,755,item_used,2024-05-02,2,2,5,2024
1646,1647,75,achievement_unlocked,2024-03-07,33,7,3,2024
1647,1648,375,achievement_unlocked,2024-05-10,9,10,5,2024
1648,1649,742,item_used,2024-08-28,36,28,8,2024
1649,1650,502,level_completed,2024-08-17,47,17,8,2024
1650,1651,258,item_used,2024-03-10,17,10,3,2024
1651,1652,237,level_completed,2024-09-13,32,13,9,2024
1652,1653,55,item_used,2024-04-22,37,22,4,2024
1653,1654,280,achievement_unlocked,2024-05-21,35,21,5,2024
1654,1655,950,achievement_unlocked,2024-08-02,30,2,8,2024
1655,1656,460,level_completed,2024-07-02,30,2,7,2024
1656,1657,566,item_used,2024-08-24,24,24,8,2024
1657,1658,615,level_completed,2024-02-26,28,26,2,2024
1658,1659,403,level_completed,2024-03-11,41,11,3,2024
1659,1660,105,item_used,2024-06-30,17,30,6,2024
1660,1661,212,level_completed,2024-08-24,36,24,8,2024
1661,1662,51,achievement_unlocked,2024-06-02,20,2,6,2024
1662,1663,907,level_completed,2024-07-05,33,5,7,2024
1663,1664,188,level_completed,2024-02-11,7,11,2,2024
1664,1665,995,achievement_unlocked,2024-05-17,40,17,5,2024
1665,1666,129,level_completed,2024-09-05,23,5,9,2024
1666,1667,303,achievement_unlocked,2024-09-10,28,10,9,2024
1667,1668,897,item_used,2024-07-09,30,9,7,2024
1668,1669,390,item_used,2024-01-12,26,12,1,2024
1669,1670,650,achievement_unlocked,2024-02-28,10,28,2,2024
1670,1671,790,item_used,2024-08-30,17,30,8,2024
1671,1672,327,achievement_unlocked,2024-09-23,6,23,9,2024
1672,1673,878,achievement_unlocked,2024-08-30,3,30,8,2024
1673,1674,223,level_completed,2024-07-03,23,3,7,2024
1674,1675,187,item_used,2024-03-10,27,10,3,2024
1675,1676,607,item_used,2024-05-26,5,26,5,2024
1676,1677,269,item_used,2024-07-02,31,2,7,2024
1677,1678,422,level_completed,2024-05-09,40,9,5,2024
1678,1679,948,level_completed,2024-09-18,3,18,9,2024
1679,1680,543,achievement_unlocked,2024-01-21,16,21,1,2024
1680,1681,109,item_used,2024-01-30,39,30,1,2024
1681,1682,922,item_used,2024-01-11,25,11,1,2024
1682,1683,81,level_completed,2024-06-19,46,19,6,2024
1683,1684,641,achievement_unlocked,2024-02-05,27,5,2,2024
1684,1685,750,item_used,2024-09-21,19,21,9,2024
1685,1686,28,level_completed,2024-02-24,23,24,2,2024
1686,1687,981,item_used,2024-08-04,34,4,8,2024
1687,1688,622,level_completed,2024-04-28,10,28,4,2024
1688,1689,706,achievement_unlocked,2024-05-19,40,19,5,2024
1689,1690,486,achievement_unlocked,2024-05-28,20,28,5,2024
1690,1691,427,item_used,2024-04-21,16,21,4,2024
1691,1692,438,item_used,2024-03-12,46,12,3,2024
1692,1693,608,achievement_unlocked,2024-06-04,35,4,6,2024
1693,1694,339,achievement_unlocked,2024-09-06,25,6,9,2024
1694,1695,938,achievement_unlocked,2024-07-16,30,16,7,2024
1695,1696,323,level_completed,2024-02-24,43,24,2,2024
1696,1697,262,achievement_unlocked,2024-04-29,1,29,4,2024
1697,1698,647,level_completed,2024-02-28,47,28,2,2024
1698,1699,784,achievement_unlocked,2024-03-01,16,1,3,2024
1699,1700,673,achievement_unlocked,2024-09-30,24,30,9,2024
1700,1701,877,achievement_unlocked,2024-06-01,38,1,6,2024
1701,1702,36,level_completed,2024-08-01,28,1,8,2024
1702,1703,935,level_completed,2024-05-23,17,23,5,2024
1703,1704,574,item_used,2024-07-29,26,29,7,2024
1704,1705,937,achievement_unlocked,2024-03-23,44,23,3,2024
1705,1706,404,level_completed,2024-02-29,2,29,2,2024
1706,1707,975,achievement_unlocked,2024-05-19,9,19,5,2024
1707,1708,462,item_used,2024-03-16,18,16,3,2024
1708,1709,570,level_completed,2024-04-30,1,30,4,2024
1709,1710,693,item_used,2024-09-08,24,8,9,2024
1710,1711,966,level_completed,2024-02-06,6,6,2,2024
1711,1712,943,item_used,2024-04-17,14,17,4,2024
1712,1713,83,achievement_unlocked,2024-03-28,14,28,3,2024
1713,1714,516,item_used,2024-09-08,4,8,9,2024
1714,1715,284,level_completed,2024-06-21,10,21,6,2024
1715,1716,629,level_completed,2024-08-05,22,5,8,2024
1716,1717,232,achievement_unlocked,2024-04-07,9,7,4,2024
1717,1718,98,level_completed,2024-06-06,9,6,6,2024
1718,1719,251,level_completed,2024-03-10,49,10,3,2024
1719,1720,793,achievement_unlocked,2024-04-25,11,25,4,2024
1720,1721,353,item_used,2024-07-11,33,11,7,2024
1721,1722,550,achievement_unlocked,2024-04-10,31,10,4,2024
1722,1723,64,achievement_unlocked,2024-06-01,1,1,6,2024
1723,1724,327,item_used,2024-05-02,22,2,5,2024
1724,1725,964,item_used,2024-03-01,15,1,3,2024
1725,1726,341,item_used,2024-08-01,31,1,8,2024
1726,1727,541,achievement_unlocked,2024-02-07,20,7,2,2024
1727,1728,856,item_used,2024-05-26,30,26,5,2024
1728,1729,332,item_used,2024-04-15,35,15,4,2024
1729,1730,927,level_completed,2024-05-07,50,7,5,2024
1730,1731,619,achievement_unlocked,2024-09-04,25,4,9,2024
1731,1732,253,level_completed,2024-07-15,21,15,7,2024
1732,1733,708,item_used,2024-08-14,16,14,8,2024
1733,1734,528,level_completed,2024-03-23,33,23,3,2024
1734,1735,431,level_completed,2024-05-12,17,12,5,2024
1735,1736,957,level_completed,2024-07-01,36,1,7,2024
1736,1737,811,achievement_unlocked,2024-05-19,22,19,5,2024
1737,1738,624,item_used,2024-03-06,8,6,3,2024
1738,1739,334,item_used,2024-06-02,18,2,6,2024
1739,1740,399,item_used,2024-08-12,2,12,8,2024
1740,1741,217,item_used,2024-04-05,42,5,4,2024
1741,1742,552,achievement_unlocked,2024-07-27,31,27,7,2024
1742,1743,771,achievement_unlocked,2024-05-04,22,4,5,2024
1743,1744,297,item_used,2024-08-16,49,16,8,2024
1744,1745,910,item_used,2024-05-26,11,26,5,2024
1745,1746,582,level_completed,2024-01-07,32,7,1,2024
1746,1747,711,level_completed,2024-04-26,34,26,4,2024
1747,1748,781,item_used,2024-08-12,48,12,8,2024
1748,1749,367,item_used,2024-01-25,36,25,1,2024
1749,1750,527,level_completed,2024-07-22,49,22,7,2024
1750,1751,330,achievement_unlocked,2024-06-03,27,3,6,2024
1751,1752,862,achievement_unlocked,2024-07-10,26,10,7,2024
1752,1753,843,item_used,2024-06-29,19,29,6,2024
1753,1754,611,level_completed,2024-05-06,5,6,5,2024
1754,1755,879,level_completed,2024-07-03,28,3,7,2024
1755,1756,540,achievement_unlocked,2024-06-22,25,22,6,2024
1756,1757,613,achievement_unlocked,2024-09-30,46,30,9,2024
1757,1758,899,level_completed,2024-01-26,34,26,1,2024
1758,1759,988,level_completed,2024-07-15,14,15,7,2024
1759,1760,205,level_completed,2024-01-22,11,22,1,2024
1760,1761,999,achievement_unlocked,2024-01-10,44,10,1,2024
1761,1762,232,achievement_unlocked,2024-08-22,6,22,8,2024
1762,1763,213,level_completed,2024-06-20,3,20,6,2024
1763,1764,603,achievement_unlocked,2024-08-17,44,17,8,2024
1764,1765,650,achievement_unlocked,2024-05-02,42,2,5,2024
1765,1766,242,achievement_unlocked,2024-05-29,19,29,5,2024
1766,1767,555,item_used,2024-09-14,33,14,9,2024
1767,1768,377,level_completed,2024-07-09,35,9,7,2024
1768,1769,427,item_used,2024-01-10,9,10,1,2024
1769,1770,114,achievement_unlocked,2024-06-18,31,18,6,2024
1770,1771,392,level_completed,2024-04-14,9,14,4,2024
1771,1772,306,level_completed,2024-08-05,43,5,8,2024
1772,1773,52,item_used,2024-06-23,36,23,6,2024
1773,1774,843,achievement_unlocked,2024-06-12,50,12,6,2024
1774,1775,556,achievement_unlocked,2024-01-17,44,17,1,2024
1775,1776,759,level_completed,2024-06-30,47,30,6,2024
1776,1777,410,item_used,2024-09-10,18,10,9,2024
1777,1778,373,level_completed,2024-06-20,4,20,6,2024
1778,1779,762,achievement_unlocked,2024-06-28,49,28,6,2024
1779,1780,651,item_used,2024-02-02,6,2,2,2024
1780,1781,167,achievement_unlocked,2024-06-05,42,5,6,2024
1781,1782,793,item_used,2024-07-05,20,5,7,2024
1782,1783,476,achievement_unlocked,2024-01-25,11,25,1,2024
1783,1784,604,achievement_unlocked,2024-05-07,27,7,5,2024
1784,1785,867,item_used,2024-05-21,10,21,5,2024
1785,1786,48,achievement_unlocked,2024-04-28,25,28,4,2024
1786,1787,656,level_completed,2024-07-04,21,4,7,2024
1787,1788,662,achievement_unlocked,2024-04-23,36,23,4,2024
1788,1789,196,achievement_unlocked,2024-06-16,42,16,6,2024
1789,1790,695,level_completed,2024-05-16,14,16,5,2024
1790,1791,549,achievement_unlocked,2024-02-10,29,10,2,2024
1791,1792,344,achievement_unlocked,2024-03-14,49,14,3,2024
1792,1793,61,item_used,2024-05-23,6,23,5,2024
1793,1794,238,achievement_unlocked,2024-01-26,50,26,1,2024
1794,1795,222,achievement_unlocked,2024-04-16,11,16,4,2024
1795,1796,790,item_used,2024-06-02,31,2,6,2024
1796,1797,350,level_completed,2024-02-25,36,25,2,2024
1797,1798,202,achievement_unlocked,2024-07-05,16,5,7,2024
1798,1799,182,achievement_unlocked,2024-09-21,15,21,9,2024
1799,1800,245,item_used,2024-03-15,46,15,3,2024
1800,1801,906,item_used,2024-01-31,5,31,1,2024
1801,1802,499,level_completed,2024-02-26,36,26,2,2024
1802,1803,96,item_used,2024-01-28,10,28,1,2024
1803,1804,624,achievement_unlocked,2024-03-13,48,13,3,2024
1804,1805,342,achievement_unlocked,2024-02-05,4,5,2,2024
1805,1806,611,achievement_unlocked,2024-06-28,23,28,6,2024
1806,1807,864,level_completed,2024-09-13,45,13,9,2024
1807,1808,913,item_used,2024-07-29,38,29,7,2024
1808,1809,383,level_completed,2024-02-24,16,24,2,2024
1809,1810,399,achievement_unlocked,2024-05-09,50,9,5,2024
1810,1811,539,level_completed,2024-08-13,25,13,8,2024
1811,1812,129,achievement_unlocked,2024-03-17,33,17,3,2024
1812,1813,843,achievement_unlocked,2024-01-09,32,9,1,2024
1813,1814,954,achievement_unlocked,2024-08-10,4,10,8,2024
1814,1815,887,achievement_unlocked,2024-02-26,20,26,2,2024
1815,1816,178,item_used,2024-03-10,48,10,3,2024
1816,1817,349,item_used,2024-03-07,20,7,3,2024
1817,1818,712,item_used,2024-01-11,33,11,1,2024
1818,1819,671,level_completed,2024-05-19,2,19,5,2024
1819,1820,197,item_used,2024-02-26,38,26,2,2024
1820,1821,965,achievement_unlocked,2024-06-02,36,2,6,2024
1821,1822,984,item_used,2024-02-22,25,22,2,2024
1822,1823,708,item_used,2024-01-25,15,25,1,2024
1823,1824,678,item_used,2024-01-31,13,31,1,2024
1824,1825,68,achievement_unlocked,2024-08-15,22,15,8,2024
1825,1826,997,item_used,2024-04-19,14,19,4,2024
